,time,mem,correct,size,max_value,sum,algorithm,result
231,0.6786336898803711,9480,True,16,160,1066,dynamic,True
232,6.988949537277222,0,True,18,180,1418,accurate,True
233,0.7021424770355225,31045,True,18,180,1418,dynamic,True
234,2.72485613822937,40698,True,20,200,1556,accurate,True
235,1.0419063568115234,3736,True,20,200,1556,dynamic,True
236,124.7483606338501,6224,True,22,220,2424,accurate,False
237,1.0069024562835693,60019,True,22,220,2424,dynamic,False
238,54.42302489280701,22159,True,24,240,2669,accurate,True
239,1.2586870193481445,69926,True,24,240,2669,dynamic,True
240,0.0002090930938720703,23724,True,6,60,177,accurate,False
241,0.0034677982330322266,2760,True,6,60,177,dynamic,False
242,0.0004429817199707031,480,True,8,80,346,accurate,False
243,0.00981283187866211,3763,True,8,80,346,dynamic,False
244,0.0007390975952148438,480,True,10,100,337,accurate,True
245,0.2380046844482422,2124,True,10,100,337,dynamic,True
246,0.013678312301635742,720,True,12,120,572,accurate,False
247,0.19538474082946777,844,True,12,120,572,dynamic,False
248,0.36676836013793945,28119,True,14,140,821,accurate,True
249,1.01240873336792,22958,True,14,140,821,dynamic,True
250,1.3263030052185059,1072,True,16,160,1185,accurate,False
251,0.6407256126403809,1896,True,16,160,1185,dynamic,False
252,2.017910957336426,34122,True,18,180,1187,accurate,True
253,1.7093818187713623,0,True,18,180,1187,dynamic,True
254,37.395792961120605,0,True,20,200,1891,accurate,False
255,3.576263666152954,46768,True,20,200,1891,dynamic,False
256,94.08126521110535,0,True,22,220,2318,accurate,False
257,4.000707387924194,59029,True,22,220,2318,dynamic,False
258,30.00622272491455,4632,True,24,240,2164,accurate,True
259,2.3844027519226074,57625,True,24,240,2164,dynamic,True
260,0.0001766681671142578,10970,True,6,60,152,accurate,False
261,0.0023393630981445312,3280,True,6,60,152,dynamic,False
262,0.0006723403930664062,456,True,8,80,197,accurate,False
263,0.0027434825897216797,2760,True,8,80,197,dynamic,False
264,0.006837368011474609,628,True,10,100,545,accurate,False
265,0.020521163940429688,7082,True,10,100,545,dynamic,False
266,0.011526823043823242,628,True,12,120,505,accurate,True
267,0.13279128074645996,0,True,12,120,505,dynamic,True
268,0.17751860618591309,6285,True,14,140,582,accurate,True
269,0.26806068420410156,0,True,14,140,582,dynamic,True
270,1.3626267910003662,0,True,16,160,1472,accurate,False
271,0.642308235168457,0,True,16,160,1472,dynamic,False
272,9.474562644958496,29400,True,18,180,1399,accurate,True
273,4.141221284866333,3480,True,18,180,1399,dynamic,True
274,0.12874984741210938,0,True,20,200,1448,accurate,True
275,2.105571746826172,44617,True,20,200,1448,dynamic,True
276,151.74374556541443,0,True,22,220,2388,accurate,False
277,2.3020074367523193,59523,True,22,220,2388,dynamic,False
278,56.23954772949219,0,True,24,240,2493,accurate,True
279,1.0876193046569824,65542,True,24,240,2493,dynamic,True
280,0.00011777877807617188,9452,True,6,60,65,accurate,False
281,0.0012555122375488281,2760,True,6,60,65,dynamic,False
282,0.0007476806640625,1360,True,8,80,298,accurate,True
283,0.016101360321044922,7480,True,8,80,298,dynamic,True
284,0.007277011871337891,1704,True,10,100,515,accurate,False
285,0.02950596809387207,7517,True,10,100,515,dynamic,False
286,0.016076087951660156,6839,True,12,120,640,accurate,True
287,0.17438960075378418,0,True,12,120,640,dynamic,True
288,0.1918165683746338,0,True,14,140,937,accurate,False
289,0.6452083587646484,1432,True,14,140,937,dynamic,False
290,1.651977777481079,15294,True,16,160,1029,accurate,False
291,1.5088591575622559,14477,True,16,160,1029,dynamic,False
292,6.182796239852905,0,True,18,180,1531,accurate,True
293,1.0753509998321533,0,True,18,180,1531,dynamic,True
294,32.84787559509277,0,True,20,200,2296,accurate,True
295,4.189333200454712,0,True,20,200,2296,dynamic,True
296,93.0350091457367,0,True,22,220,2398,accurate,True
297,2.4240520000457764,0,True,22,220,2398,dynamic,True
298,64.3772406578064,0,True,24,240,2631,accurate,True
299,0.7395708560943604,68396,True,24,240,2631,dynamic,True
300,0.0001709461212158203,29972,True,6,60,152,accurate,False
301,0.002215147018432617,3280,True,6,60,152,dynamic,False
302,0.00030350685119628906,1336,True,8,80,251,accurate,False
303,0.010300636291503906,12240,True,8,80,251,dynamic,False
304,0.0026140213012695312,528,True,10,100,360,accurate,False
305,0.01952052116394043,4667,True,10,100,360,dynamic,False
306,0.009038209915161133,21303,True,12,120,587,accurate,True
307,0.5879287719726562,14602,True,12,120,587,dynamic,True
308,0.586716890335083,13620,True,14,140,926,accurate,False
309,0.05050230026245117,0,True,14,140,926,dynamic,False
310,6.15765118598938,32261,True,16,160,1250,accurate,False
311,1.1773571968078613,33179,True,16,160,1250,dynamic,False
312,5.096822738647461,0,True,18,180,1570,accurate,False
313,2.764417886734009,2788,True,18,180,1570,dynamic,False
314,16.238605499267578,46565,True,20,200,1967,accurate,True
315,1.8623878955841064,0,True,20,200,1967,dynamic,True
316,135.1528868675232,0,True,22,220,2347,accurate,False
317,2.176854372024536,59356,True,22,220,2347,dynamic,False
318,56.77143478393555,0,True,24,240,2164,accurate,True
319,0.671640157699585,56689,True,24,240,2164,dynamic,True
320,0.00010585784912109375,10558,True,6,60,125,accurate,False
321,0.002476930618286133,2760,True,6,60,125,dynamic,False
322,0.00021076202392578125,1336,True,8,80,211,accurate,True
323,0.01336050033569336,2760,True,8,80,211,dynamic,True
324,0.007671356201171875,1648,True,10,100,491,accurate,False
325,0.020640850067138672,6196,True,10,100,491,dynamic,False
326,0.020519733428955078,15887,True,12,120,816,accurate,False
327,0.15652966499328613,1584,True,12,120,816,dynamic,False
328,0.01032567024230957,5390,True,14,140,774,accurate,True
329,0.42162084579467773,0,True,14,140,774,dynamic,True
330,0.0518648624420166,26119,True,16,160,1204,accurate,True
331,0.408174991607666,0,True,16,160,1204,dynamic,True
332,2.5347917079925537,27713,True,18,180,1605,accurate,True
333,0.4737398624420166,772,True,18,180,1605,dynamic,True
334,32.5767707824707,0,True,20,200,2254,accurate,False
335,1.9982550144195557,52031,True,20,200,2254,dynamic,False
336,42.667805910110474,5456,True,22,220,2370,accurate,True
337,0.21379351615905762,56073,True,22,220,2370,dynamic,True
338,214.26860904693604,0,True,24,240,2432,accurate,True
339,1.0613782405853271,64045,True,24,240,2432,dynamic,True
340,0.00015807151794433594,2240,True,6,60,103,accurate,True
341,0.0055506229400634766,5713,True,6,60,103,dynamic,True
342,0.0009891986846923828,480,True,8,80,392,accurate,False
343,0.17262005805969238,9905,True,8,80,392,dynamic,False
344,0.0008769035339355469,456,True,10,100,378,accurate,True
345,0.1362144947052002,1944,True,10,100,378,dynamic,True
346,0.0953361988067627,0,True,12,120,621,accurate,False
347,0.03136873245239258,9886,True,12,120,621,dynamic,False
348,0.08275532722473145,0,True,14,140,748,accurate,True
349,0.022976160049438477,0,True,14,140,748,dynamic,True
350,0.5560548305511475,0,True,16,160,1155,accurate,False
351,0.08041167259216309,0,True,16,160,1155,dynamic,False
352,1.6416246891021729,14540,True,18,180,1568,accurate,True
353,0.2087545394897461,0,True,18,180,1568,dynamic,True
354,16.70724868774414,78146,True,20,200,1744,accurate,True
355,1.7022428512573242,0,True,20,200,1744,dynamic,True
356,10.935106754302979,0,True,22,220,2265,accurate,True
357,2.4339582920074463,59506,True,22,220,2265,dynamic,True
358,330.73337960243225,0,True,24,240,2408,accurate,True
359,2.403986930847168,63269,True,24,240,2408,dynamic,True
360,0.0001327991485595703,6832,True,6,60,92,accurate,False
361,0.0016829967498779297,3280,True,6,60,92,dynamic,False
362,0.0005033016204833984,408,True,8,80,188,accurate,False
363,0.19552874565124512,1484,True,8,80,188,dynamic,False
364,0.2562248706817627,10097,True,10,100,476,accurate,False
365,0.506385087966919,0,True,10,100,476,dynamic,False
366,0.0007736682891845703,480,True,12,120,446,accurate,True
367,0.02116847038269043,6643,True,12,120,446,dynamic,True
368,0.09109330177307129,10692,True,14,140,932,accurate,False
369,0.5877923965454102,7841,True,14,140,932,dynamic,False
370,2.066304922103882,8434,True,16,160,1173,accurate,True
371,0.0715487003326416,20870,True,16,160,1173,dynamic,True
372,3.6946346759796143,0,True,18,180,1218,accurate,True
373,0.09662961959838867,25213,True,18,180,1218,dynamic,True
374,3.9799225330352783,30776,True,20,200,1419,accurate,True
375,1.1714189052581787,26331,True,20,200,1419,dynamic,True
376,121.97954058647156,0,True,22,220,2072,accurate,False
377,1.7554316520690918,60267,True,22,220,2072,dynamic,False
378,205.75936269760132,0,True,24,240,2842,accurate,True
379,0.46846580505371094,73407,True,24,240,2842,dynamic,True
380,0.00024771690368652344,4120,True,6,60,218,accurate,False
381,0.0044596195220947266,3280,True,6,60,218,dynamic,False
382,0.00011205673217773438,1336,True,8,80,248,accurate,True
383,0.0037546157836914062,2769,True,8,80,248,dynamic,True
384,0.0015110969543457031,480,True,10,100,409,accurate,True
385,0.26332592964172363,19915,True,10,100,409,dynamic,True
386,0.0010979175567626953,456,True,12,120,508,accurate,True
387,0.543128490447998,26425,True,12,120,508,dynamic,True
388,0.02025580406188965,13264,True,14,140,873,accurate,True
389,0.6962392330169678,15245,True,14,140,873,dynamic,True
390,0.011435270309448242,1068,True,16,160,821,accurate,True
391,0.0626223087310791,18698,True,16,160,821,dynamic,True
392,1.1948227882385254,18156,True,18,180,1366,accurate,True
393,0.557659387588501,0,True,18,180,1366,dynamic,True
394,0.05295205116271973,31223,True,20,200,1609,accurate,True
395,4.217859745025635,0,True,20,200,1609,dynamic,True
396,0.6086437702178955,29937,True,22,220,1653,accurate,True
397,3.4003074169158936,5216,True,22,220,1653,dynamic,True
398,380.359575510025,0,True,24,240,3049,accurate,False
399,1.3139381408691406,79034,True,24,240,3049,dynamic,False
400,0.0001201629638671875,5576,True,6,60,110,accurate,True
401,0.17584586143493652,0,True,6,60,110,dynamic,True
402,0.000701904296875,1360,True,8,80,242,accurate,False
403,0.014723539352416992,3523,True,8,80,242,dynamic,False
404,0.006903886795043945,1532,True,10,100,569,accurate,False
405,0.8679475784301758,30567,True,10,100,569,dynamic,False
406,0.02403998374938965,1008,True,12,120,593,accurate,False
407,0.6363329887390137,3970,True,12,120,593,dynamic,False
408,0.028238773345947266,3064,True,14,140,958,accurate,True
409,0.05074167251586914,15221,True,14,140,958,dynamic,True
410,0.06836724281311035,1720,True,16,160,1047,accurate,True
411,0.05972480773925781,18652,True,16,160,1047,dynamic,True
412,4.800594806671143,24780,True,18,180,1564,accurate,True
413,1.8190786838531494,5992,True,18,180,1564,dynamic,True
414,7.41150164604187,46978,True,20,200,1820,accurate,True
415,0.14106440544128418,39733,True,20,200,1820,dynamic,True
416,23.85292911529541,6480,True,22,220,1884,accurate,True
417,2.926542043685913,51095,True,22,220,1884,dynamic,True
418,309.62291836738586,0,True,24,240,3007,accurate,False
419,2.496882438659668,78388,True,24,240,3007,dynamic,False
420,0.0001976490020751953,8298,True,6,60,153,accurate,False
421,0.0027375221252441406,3280,True,6,60,153,dynamic,False
422,0.0005705356597900391,408,True,8,80,239,accurate,False
423,0.009688854217529297,2896,True,8,80,239,dynamic,False
424,0.0003139972686767578,1384,True,10,100,365,accurate,True
425,0.010793209075927734,5314,True,10,100,365,dynamic,True
426,0.01970052719116211,1672,True,12,120,620,accurate,True
427,0.029056787490844727,8885,True,12,120,620,dynamic,True
428,0.008089303970336914,2504,True,14,140,725,accurate,True
429,0.013375282287597656,0,True,14,140,725,dynamic,True
430,0.8854222297668457,1952,True,16,160,1367,accurate,False
431,0.9891009330749512,0,True,16,160,1367,dynamic,False
432,5.008706092834473,2832,True,18,180,1343,accurate,True
433,3.3329148292541504,1212,True,18,180,1343,dynamic,True
434,58.89603328704834,58329,True,20,200,2285,accurate,False
435,3.1812784671783447,51558,True,20,200,2285,dynamic,False
436,4.38485860824585,54792,True,22,220,1820,accurate,True
437,3.6438469886779785,0,True,22,220,1820,dynamic,True
438,313.5992283821106,0,True,24,240,2609,accurate,False
439,1.892843246459961,76012,True,24,240,2609,dynamic,False
440,8.678436279296875e-05,30548,True,6,60,69,accurate,False
441,0.0011501312255859375,2760,True,6,60,69,dynamic,False
442,0.0005016326904296875,1360,True,8,80,353,accurate,True
443,0.01850271224975586,4306,True,8,80,353,dynamic,True
444,0.0016548633575439453,1432,True,10,100,466,accurate,False
445,0.04226422309875488,7397,True,10,100,466,dynamic,False
446,0.008425235748291016,22402,True,12,120,635,accurate,True
447,0.3587939739227295,2760,True,12,120,635,dynamic,True
448,0.8672645092010498,12629,True,14,140,1070,accurate,False
449,0.38911867141723633,26117,True,14,140,1070,dynamic,False
450,2.843543767929077,0,True,16,160,1131,accurate,True
451,1.7667205333709717,15984,True,16,160,1131,dynamic,True
452,1.5940985679626465,24991,True,18,180,1324,accurate,True
453,0.851189374923706,46247,True,18,180,1324,dynamic,True
454,19.296205520629883,0,True,20,200,1805,accurate,True
455,2.4205803871154785,10032,True,20,200,1805,dynamic,True
456,141.5450496673584,0,True,22,220,2258,accurate,True
457,1.7133638858795166,65927,True,22,220,2258,dynamic,True
458,207.92999386787415,0,True,24,240,3160,accurate,False
459,1.5803818702697754,81325,True,24,240,3160,dynamic,False
460,0.00017690658569335938,432,True,6,60,173,accurate,False
461,0.002706289291381836,3280,True,6,60,173,dynamic,False
462,0.00036072731018066406,432,True,8,80,193,accurate,True
463,0.008556842803955078,2866,True,8,80,193,dynamic,True
464,0.006850004196166992,648,True,10,100,357,accurate,True
465,0.013892650604248047,5110,True,10,100,357,dynamic,True
466,0.3717634677886963,11114,True,12,120,451,accurate,False
467,0.276627779006958,9312,True,12,120,451,dynamic,False
468,0.0579531192779541,0,True,14,140,623,accurate,True
469,0.03162193298339844,14635,True,14,140,623,dynamic,True
470,3.4588096141815186,24587,True,16,160,1073,accurate,True
471,1.7567148208618164,2064,True,16,160,1073,dynamic,True
472,12.685248136520386,31117,True,18,180,1228,accurate,True
473,1.1998012065887451,2784,True,18,180,1228,dynamic,True
474,9.610287189483643,0,True,20,200,1883,accurate,True
475,1.085679531097412,0,True,20,200,1883,dynamic,True
476,137.44285607337952,59293,True,22,220,2344,accurate,False
477,1.4689440727233887,58603,True,22,220,2344,dynamic,False
478,154.89731574058533,0,True,24,240,2754,accurate,False
479,1.3428723812103271,71199,True,24,240,2754,dynamic,False
480,0.0001704692840576172,36542,True,6,60,129,accurate,False
481,0.002410411834716797,2760,True,6,60,129,dynamic,False
482,0.0007188320159912109,432,True,8,80,259,accurate,True
483,0.5035386085510254,15676,True,8,80,259,dynamic,True
484,0.001394510269165039,504,True,10,100,459,accurate,True
485,0.020288705825805664,5756,True,10,100,459,dynamic,True
486,0.0012426376342773438,1408,True,12,120,423,accurate,True
