,time,mem,correct,size,max_value,sum,algorithm,result
0,0.00025844573974609375,408,True,6,60,161,accurate,False
1,0.0036439895629882812,3280,True,6,60,161,dynamic,False
2,0.00016641616821289062,472,True,8,80,294,accurate,True
3,0.12214779853820801,29408,True,8,80,294,dynamic,True
4,0.006673097610473633,624,True,10,100,429,accurate,False
5,0.011011838912963867,0,True,10,100,429,dynamic,False
6,0.17815518379211426,7452,True,12,120,569,accurate,True
7,0.03989529609680176,10822,True,12,120,569,dynamic,True
8,0.023667097091674805,1580,True,14,140,714,accurate,True
9,0.6322622299194336,13158,True,14,140,714,dynamic,True
10,0.6184742450714111,21072,True,16,160,1328,accurate,True
11,0.6261367797851562,21561,True,16,160,1328,dynamic,True
12,11.527608156204224,46035,True,18,180,1463,accurate,True
13,2.9649746417999268,1184,True,18,180,1463,dynamic,True
14,37.50039529800415,0,True,20,200,1724,accurate,False
15,0.7225370407104492,0,True,20,200,1724,dynamic,False
16,31.320236444473267,59864,True,22,220,1745,accurate,True
17,1.6736416816711426,47358,True,22,220,1745,dynamic,True
18,4.1979169845581055,5760,True,24,240,2140,accurate,True
19,1.109311580657959,59065,True,24,240,2140,dynamic,True
20,12.246452569961548,0,True,26,260,2339,accurate,True
21,1.7240517139434814,69000,True,26,260,2339,dynamic,True
22,8.511543273925781e-05,6892,True,6,60,123,accurate,True
23,0.021741151809692383,5939,True,6,60,123,dynamic,True
24,0.0002167224884033203,456,True,8,80,195,accurate,True
25,0.0024712085723876953,2760,True,8,80,195,dynamic,True
26,0.20546293258666992,2952,True,10,100,370,accurate,False
27,0.2220020294189453,2184,True,10,100,370,dynamic,False
28,0.5479788780212402,0,True,12,120,673,accurate,True
29,0.03223919868469238,10374,True,12,120,673,dynamic,True
30,0.14325833320617676,11435,True,14,140,874,accurate,True
31,0.04210472106933594,13937,True,14,140,874,dynamic,True
32,1.0884807109832764,0,True,16,160,1157,accurate,True
33,0.0708315372467041,5652,True,16,160,1157,dynamic,True
34,0.35344862937927246,0,True,18,180,1643,accurate,True
35,2.141890287399292,652,True,18,180,1643,dynamic,True
36,12.572529792785645,78397,True,20,200,1698,accurate,True
37,4.548356533050537,0,True,20,200,1698,dynamic,True
38,0.08025693893432617,1472,True,22,220,1630,accurate,True
39,1.863534688949585,40105,True,22,220,1630,dynamic,True
40,18.62300181388855,0,True,24,240,2468,accurate,True
41,1.4505188465118408,0,True,24,240,2468,dynamic,True
42,70.38849472999573,0,True,26,260,2920,accurate,True
43,1.8752028942108154,84143,True,26,260,2920,dynamic,True
44,0.00022983551025390625,26905,True,6,60,185,accurate,False
