,time,mem,correct,size,max_value,sum,algorithm,result
0,0.00015306472778320312,13418,True,6,60,153,accurate,False
1,0.0023555755615234375,2760,True,6,60,153,dynamic,False
2,0.0006029605865478516,1360,True,8,80,257,accurate,False
3,0.03157782554626465,8567,True,8,80,257,dynamic,False
4,0.0016410350799560547,528,True,10,100,614,accurate,False
5,0.06710004806518555,15713,True,10,100,614,dynamic,False
6,0.5778148174285889,9368,True,12,120,763,accurate,True
7,0.5967895984649658,0,True,12,120,763,dynamic,True
8,0.07748270034790039,2760,True,14,140,836,accurate,True
9,0.06076383590698242,6441,True,14,140,836,dynamic,True
10,0.29848432540893555,15834,True,16,160,1001,accurate,True
11,0.24695563316345215,0,True,16,160,1001,dynamic,True
12,2.820927381515503,0,True,18,180,1558,accurate,True
13,0.438631534576416,22111,True,18,180,1558,dynamic,True
14,47.149521827697754,8688,True,20,200,1492,accurate,False
15,0.15643835067749023,32593,True,20,200,1492,dynamic,False
16,7.950329065322876,47758,True,22,220,2029,accurate,True
17,0.19829869270324707,48630,True,22,220,2029,dynamic,True
18,8.013726472854614,14256,True,24,240,2363,accurate,True
19,1.5429418087005615,65076,True,24,240,2363,dynamic,True
20,19.190846920013428,0,True,26,260,2530,accurate,True
21,2.5859735012054443,75425,True,26,260,2530,dynamic,True
22,0.0001456737518310547,4120,True,6,60,172,accurate,False
23,0.0018010139465332031,3280,True,6,60,172,dynamic,False
24,0.00046372413635253906,1336,True,8,80,199,accurate,False
25,0.008662700653076172,13667,True,8,80,199,dynamic,False
26,0.0016326904296875,504,True,10,100,482,accurate,False
27,0.21794629096984863,0,True,10,100,482,dynamic,False
28,0.2515110969543457,8513,True,12,120,496,accurate,True
29,0.5820636749267578,0,True,12,120,496,dynamic,True
30,0.21301603317260742,6776,True,14,140,854,accurate,True
31,0.031998395919799805,0,True,14,140,854,dynamic,True
32,1.0237619876861572,29221,True,16,160,1164,accurate,True
33,0.2959771156311035,0,True,16,160,1164,dynamic,True
34,7.1598732471466064,2356,True,18,180,1429,accurate,False
35,2.2083210945129395,37290,True,18,180,1429,dynamic,False
36,3.1577842235565186,26792,True,20,200,1673,accurate,True
37,0.5745975971221924,43589,True,20,200,1673,dynamic,True
38,56.9077091217041,0,True,22,220,2327,accurate,True
39,2.858550786972046,59492,True,22,220,2327,dynamic,True
40,109.21238017082214,0,True,24,240,2538,accurate,True
41,3.766695022583008,69991,True,24,240,2538,dynamic,True
42,0.5762112140655518,11476,True,26,260,2148,accurate,True
